timestamp,event,latency
1740956767.1818454,receive,7.05718994140625e-05
1740956767.1819658,receive,7.534027099609375e-05
1740956767.1820936,receive,7.343292236328125e-05
1740956767.1822207,receive,8.893013000488281e-05
1740956767.1918795,send,0.00013303756713867188
1740956767.1921892,receive,0.07690834999084473
1740956767.2691958,receive,0.00011205673217773438
1740956767.2693892,receive,0.00011229515075683594
1740956767.2695742,receive,7.987022399902344e-05
1740956767.2697346,receive,9.036064147949219e-05
1740956767.2698987,receive,0.00010538101196289062
1740956767.2700775,receive,0.000133514404296875
1740956767.270308,receive,8.535385131835938e-05
1740956767.2704663,receive,0.00011348724365234375
1740956767.270663,receive,0.00010251998901367188
1740956767.2708514,receive,9.989738464355469e-05
1740956767.2710137,receive,9.441375732421875e-05
1740956767.271185,receive,0.00013136863708496094
1740956767.2713861,receive,0.00011205673217773438
1740956767.2715595,receive,0.00011229515075683594
1740956767.2717237,receive,0.00011992454528808594
1740956767.2718964,receive,0.00011754035949707031
1740956767.2720778,receive,0.00011110305786132812
1740956767.272275,receive,0.00011181831359863281
1740956767.2724779,receive,0.00010228157043457031
1740956767.272649,receive,0.00011801719665527344
1740956767.27284,receive,0.0001125335693359375
1740956767.2730136,receive,8.845329284667969e-05
1740956767.273164,receive,0.00010752677917480469
1740956767.2733288,receive,7.62939453125e-05
1740956767.2734566,receive,7.009506225585938e-05
1740956767.2735765,receive,7.081031799316406e-05
1740956767.2736964,receive,7.05718994140625e-05
1740956767.2738173,receive,7.271766662597656e-05
1740956767.2739413,receive,0.000102996826171875
1740956767.2741146,receive,0.00010633468627929688
1740956767.2743118,receive,0.00011658668518066406
1740956767.2827835,send,0.00015425682067871094
1740956767.2830844,receive,0.09134840965270996
1740956767.3745313,receive,9.894371032714844e-05
1740956767.3747036,receive,8.7738037109375e-05
1740956767.3748565,receive,8.511543273925781e-05
1740956767.3750074,receive,8.130073547363281e-05
1740956767.3751442,receive,6.365776062011719e-05
1740956767.3752759,receive,6.246566772460938e-05
1740956767.3753815,receive,6.270408630371094e-05
1740956767.375485,receive,5.602836608886719e-05
1740956767.3755834,receive,6.628036499023438e-05
1740956767.375703,receive,6.341934204101562e-05
1740956767.3758264,receive,6.198883056640625e-05
1740956767.3759336,receive,6.580352783203125e-05
1740956767.3760474,receive,6.389617919921875e-05
1740956767.3761587,receive,7.915496826171875e-05
1740956767.3762949,receive,7.486343383789062e-05
1740956767.3764186,receive,6.866455078125e-05
1740956767.3765337,receive,6.818771362304688e-05
1740956767.3766518,receive,6.67572021484375e-05
1740956767.3767674,receive,7.009506225585938e-05
1740956767.3768876,receive,6.222724914550781e-05
1740956767.3769975,receive,6.818771362304688e-05
1740956767.3771222,receive,6.532669067382812e-05
1740956767.377247,receive,7.104873657226562e-05
1740956767.3773735,receive,7.176399230957031e-05
1740956767.3774962,receive,7.414817810058594e-05
1740956767.377625,receive,7.414817810058594e-05
1740956767.3777578,receive,7.009506225585938e-05
1740956767.3778808,receive,7.152557373046875e-05
1740956767.378009,receive,7.677078247070312e-05
1740956767.3781452,receive,7.581710815429688e-05
1740956767.378317,receive,7.724761962890625e-05
1740956767.3875108,send,0.000141143798828125
1740956767.3877606,receive,0.08814358711242676
1740956767.4760087,receive,9.059906005859375e-05
1740956767.4761646,receive,9.393692016601562e-05
1740956767.4763253,receive,8.606910705566406e-05
1740956767.4764733,receive,8.058547973632812e-05
1740956767.4766147,receive,8.153915405273438e-05
1740956767.476755,receive,8.0108642578125e-05
1740956767.4768922,receive,7.724761962890625e-05
1740956767.4770267,receive,8.153915405273438e-05
1740956767.477169,receive,0.00010156631469726562
1740956767.4773355,receive,9.1552734375e-05
1740956767.4774878,receive,8.487701416015625e-05
1740956767.4776347,receive,9.107589721679688e-05
1740956767.4778028,receive,8.606910705566406e-05
1740956767.4779544,receive,8.225440979003906e-05
1740956767.478099,receive,8.893013000488281e-05
1740956767.4782743,receive,8.630752563476562e-05
1740956767.4784381,receive,8.797645568847656e-05
1740956767.4785953,receive,9.083747863769531e-05
1740956767.4787507,receive,9.012222290039062e-05
1740956767.4789033,receive,8.916854858398438e-05
1740956767.479054,receive,9.34600830078125e-05
1740956767.4792132,receive,0.00011467933654785156
1740956767.4794004,receive,0.00010013580322265625
1740956767.4795654,receive,9.560585021972656e-05
1740956767.4797282,receive,9.560585021972656e-05
1740956767.4798903,receive,9.298324584960938e-05
1740956767.4800663,receive,6.961822509765625e-05
1740956767.4801862,receive,8.535385131835938e-05
1740956767.4803317,receive,6.651878356933594e-05
1740956767.480448,receive,7.2479248046875e-05
1740956767.4805913,receive,7.62939453125e-05
1740956767.4907312,send,0.0001800060272216797
1740956767.4911292,receive,0.07316446304321289
1740956767.5643888,receive,8.559226989746094e-05
1740956767.5645342,receive,7.081031799316406e-05
1740956767.5646558,receive,7.414817810058594e-05
1740956767.5647826,receive,0.00010752677917480469
1740956767.5649443,receive,8.106231689453125e-05
1740956767.5650845,receive,7.62939453125e-05
1740956767.5652192,receive,9.202957153320312e-05
1740956767.5653794,receive,7.677078247070312e-05
1740956767.5655086,receive,7.43865966796875e-05
1740956767.5656347,receive,6.937980651855469e-05
1740956767.5657504,receive,6.747245788574219e-05
1740956767.565869,receive,8.273124694824219e-05
1740956767.5660164,receive,8.273124694824219e-05
1740956767.5661566,receive,9.584426879882812e-05
1740956767.5663142,receive,8.96453857421875e-05
1740956767.5664647,receive,8.440017700195312e-05
1740956767.5666113,receive,8.392333984375e-05
1740956767.5667558,receive,8.296966552734375e-05
1740956767.566901,receive,8.177757263183594e-05
1740956767.5670414,receive,8.177757263183594e-05
1740956767.5671837,receive,9.72747802734375e-05
1740956767.5673492,receive,8.988380432128906e-05
1740956767.5674984,receive,8.559226989746094e-05
1740956767.5676436,receive,8.940696716308594e-05
1740956767.5678022,receive,9.34600830078125e-05
1740956767.567971,receive,8.535385131835938e-05
1740956767.5681195,receive,0.00012302398681640625
1740956767.5683064,receive,9.059906005859375e-05
1740956767.5684593,receive,8.96453857421875e-05
1740956767.5686097,receive,8.606910705566406e-05
1740956767.568759,receive,9.584426879882812e-05
1740956767.5787272,send,0.00019407272338867188
1740956767.5791066,receive,0.09810376167297363
1740956767.6773438,receive,0.00010395050048828125
1740956767.6775007,receive,7.510185241699219e-05
1740956767.6776214,receive,8.511543273925781e-05
1740956767.6777866,receive,9.012222290039062e-05
1740956767.6779432,receive,6.151199340820312e-05
1740956767.6780457,receive,5.1975250244140625e-05
1740956767.678136,receive,5.245208740234375e-05
1740956767.678248,receive,7.987022399902344e-05
1740956767.6784036,receive,6.985664367675781e-05
1740956767.6785345,receive,7.939338684082031e-05
1740956767.678669,receive,7.128715515136719e-05
1740956767.6788027,receive,8.869171142578125e-05
1740956767.678958,receive,9.608268737792969e-05
1740956767.6791172,receive,7.605552673339844e-05
1740956767.6792796,receive,7.271766662597656e-05
1740956767.679403,receive,6.222724914550781e-05
1740956767.6795065,receive,5.698204040527344e-05
1740956767.679603,receive,5.626678466796875e-05
1740956767.6797016,receive,5.626678466796875e-05
1740956767.6798182,receive,8.797645568847656e-05
1740956767.6799495,receive,9.083747863769531e-05
1740956767.6800869,receive,6.0558319091796875e-05
1740956767.6802022,receive,8.344650268554688e-05
1740956767.6803396,receive,4.982948303222656e-05
1740956767.680422,receive,4.482269287109375e-05
1740956767.6804981,receive,4.458427429199219e-05
1740956767.6805758,receive,4.6253204345703125e-05
1740956767.6806598,receive,4.553794860839844e-05
1740956767.6807382,receive,4.506111145019531e-05
1740956767.6808271,receive,5.555152893066406e-05
1740956767.6809258,receive,5.2928924560546875e-05
1740956767.6880112,send,0.00014019012451171875
1740956767.688303,receive,0.08868861198425293
1740956767.7770789,receive,8.416175842285156e-05
1740956767.777243,receive,7.271766662597656e-05
1740956767.7773752,receive,6.365776062011719e-05
1740956767.77749,receive,7.009506225585938e-05
1740956767.7776296,receive,7.295608520507812e-05
1740956767.7777543,receive,7.367134094238281e-05
1740956767.7778842,receive,7.033348083496094e-05
1740956767.7780209,receive,7.915496826171875e-05
1740956767.778166,receive,0.00010228157043457031
1740956767.7783327,receive,8.058547973632812e-05
1740956767.7784777,receive,8.106231689453125e-05
1740956767.7786224,receive,8.797645568847656e-05
1740956767.7787716,receive,8.797645568847656e-05
1740956767.7789125,receive,6.961822509765625e-05
1740956767.7790318,receive,7.796287536621094e-05
1740956767.7791593,receive,0.00010013580322265625
1740956767.7793238,receive,8.487701416015625e-05
1740956767.779482,receive,8.96453857421875e-05
1740956767.7796314,receive,8.916854858398438e-05
1740956767.7797806,receive,6.413459777832031e-05
1740956767.7798884,receive,5.7697296142578125e-05
1740956767.7800055,receive,4.38690185546875e-05
1740956767.78008,receive,4.839897155761719e-05
1740956767.7801585,receive,4.315376281738281e-05
1740956767.780249,receive,5.0067901611328125e-05
1740956767.780337,receive,4.506111145019531e-05
1740956767.7804127,receive,5.888938903808594e-05
1740956767.7805064,receive,4.792213439941406e-05
1740956767.7805853,receive,4.553794860839844e-05
1740956767.7806637,receive,4.6253204345703125e-05
1740956767.7807426,receive,5.4836273193359375e-05
1740956767.787723,send,0.0001399517059326172
1740956767.7879941,receive,0.08793115615844727
1740956767.8760417,receive,0.0001404285430908203
1740956767.8762953,receive,0.0001220703125
1740956767.8764975,receive,0.0001289844512939453
1740956767.8767319,receive,0.00011849403381347656
1740956767.8769245,receive,0.00011730194091796875
1740956767.8771126,receive,0.0001513957977294922
1740956767.877367,receive,0.0001323223114013672
1740956767.8775887,receive,0.00011944770812988281
1740956767.8777788,receive,0.00012230873107910156
1740956767.877978,receive,0.00011777877807617188
1740956767.8781714,receive,0.0001430511474609375
1740956767.8783998,receive,0.00011372566223144531
1740956767.8785853,receive,0.0001201629638671875
1740956767.8787775,receive,0.0001277923583984375
1740956767.8789923,receive,0.00013899803161621094
1740956767.8792517,receive,0.00012612342834472656
1740956767.8794806,receive,0.00012373924255371094
1740956767.8796923,receive,0.00012874603271484375
1740956767.8798938,receive,0.0001361370086669922
1740956767.8800945,receive,8.606910705566406e-05
1740956767.8802648,receive,9.393692016601562e-05
1740956767.8804278,receive,8.702278137207031e-05
1740956767.8805783,receive,9.989738464355469e-05
1740956767.8807335,receive,9.989738464355469e-05
1740956767.8808835,receive,8.988380432128906e-05
1740956767.8810363,receive,9.632110595703125e-05
1740956767.8811889,receive,0.00011134147644042969
1740956767.8813596,receive,9.703636169433594e-05
1740956767.881513,receive,9.679794311523438e-05
1740956767.8816679,receive,0.00010013580322265625
1740956767.8818223,receive,0.00012063980102539062
1740956767.8901408,send,0.00016832351684570312
1740956767.8904586,receive,0.08535623550415039
1740956767.975894,receive,6.4849853515625e-05
1740956767.9760048,receive,5.602836608886719e-05
1740956767.9760993,receive,5.221366882324219e-05
1740956767.976191,receive,7.772445678710938e-05
1740956767.9763324,receive,8.249282836914062e-05
1740956767.9764795,receive,5.9604644775390625e-05
1740956767.9765902,receive,6.270408630371094e-05
1740956767.9767036,receive,7.295608520507812e-05
1740956767.976845,receive,8.7738037109375e-05
1740956767.9770021,receive,8.225440979003906e-05
1740956767.9771426,receive,7.224082946777344e-05
1740956767.9773014,receive,7.462501525878906e-05
1740956767.9774323,receive,6.246566772460938e-05
1740956767.977547,receive,6.508827209472656e-05
1740956767.9776645,receive,6.747245788574219e-05
1740956767.977785,receive,6.67572021484375e-05
1740956767.9779062,receive,7.653236389160156e-05
1740956767.978053,receive,9.059906005859375e-05
1740956767.9782054,receive,0.00010848045349121094
1740956767.9783795,receive,9.012222290039062e-05
1740956767.9785304,receive,7.534027099609375e-05
1740956767.978672,receive,7.653236389160156e-05
1740956767.9788084,receive,8.106231689453125e-05
1740956767.9789488,receive,7.62939453125e-05
1740956767.9790835,receive,7.748603820800781e-05
1740956767.9792457,receive,8.392333984375e-05
1740956767.9794,receive,8.225440979003906e-05
1740956767.979545,receive,8.0108642578125e-05
1740956767.979685,receive,7.915496826171875e-05
1740956767.9798243,receive,7.843971252441406e-05
1740956767.9799626,receive,8.749961853027344e-05
1740956767.9880087,send,0.0001423358917236328
1740956767.9883504,receive,0.08778786659240723
1740956768.0762675,receive,9.584426879882812e-05
1740956768.076458,receive,9.775161743164062e-05
1740956768.0766308,receive,8.893013000488281e-05
1740956768.076803,receive,0.00012254714965820312
1740956768.077002,receive,8.726119995117188e-05
1740956768.0771616,receive,0.00013971328735351562
1740956768.0773873,receive,0.00011181831359863281
1740956768.077609,receive,0.00012183189392089844
1740956768.077827,receive,0.000125885009765625
1740956768.078031,receive,0.00010657310485839844
1740956768.078213,receive,0.00011420249938964844
1740956768.0784051,receive,8.988380432128906e-05
1740956768.0785697,receive,8.273124694824219e-05
1740956768.078725,receive,8.273124694824219e-05
1740956768.07888,receive,0.00010895729064941406
1740956768.0790641,receive,0.00010609626770019531
1740956768.0792859,receive,0.0001285076141357422
1740956768.0795274,receive,0.0001246929168701172
1740956768.0797503,receive,0.00011801719665527344
1740956768.079928,receive,9.655952453613281e-05
1740956768.080065,receive,5.841255187988281e-05
1740956768.0801625,receive,5.698204040527344e-05
1740956768.0802865,receive,8.249282836914062e-05
1740956768.0804305,receive,8.58306884765625e-05
1740956768.0805783,receive,9.250640869140625e-05
1740956768.0807278,receive,7.891654968261719e-05
1740956768.0808585,receive,9.393692016601562e-05
1740956768.081017,receive,8.678436279296875e-05
1740956768.0811694,receive,9.942054748535156e-05
1740956768.0813293,receive,7.867813110351562e-05
1740956768.0814714,receive,9.799003601074219e-05
1740956768.0901875,send,0.0002079010009765625
1740956768.090587,receive,0.07499957084655762
1740956768.165669,receive,6.389617919921875e-05
1740956768.1657972,receive,8.678436279296875e-05
1740956768.1659396,receive,6.198883056640625e-05
1740956768.1660576,receive,8.845329284667969e-05
1740956768.1662421,receive,0.00013184547424316406
1740956768.1664302,receive,6.365776062011719e-05
1740956768.1665502,receive,9.226799011230469e-05
1740956768.166699,receive,9.5367431640625e-05
1740956768.1668591,receive,8.392333984375e-05
1740956768.1669974,receive,0.00010347366333007812
1740956768.1671567,receive,0.00010776519775390625
1740956768.167328,receive,8.916854858398438e-05
1740956768.1674757,receive,8.893013000488281e-05
1740956768.167622,receive,8.630752563476562e-05
1740956768.1677814,receive,9.655952453613281e-05
1740956768.167937,receive,9.393692016601562e-05
1740956768.16809,receive,9.72747802734375e-05
1740956768.168276,receive,8.869171142578125e-05
1740956768.1684406,receive,0.00010037422180175781
1740956768.1686192,receive,0.00010538101196289062
1740956768.1687956,receive,9.703636169433594e-05
1740956768.1689653,receive,0.00010395050048828125
1740956768.1691294,receive,0.00012946128845214844
1740956768.1693306,receive,9.059906005859375e-05
1740956768.1694777,receive,0.0001277923583984375
1740956768.1696568,receive,8.797645568847656e-05
1740956768.1698022,receive,8.797645568847656e-05
1740956768.169967,receive,9.942054748535156e-05
1740956768.17013,receive,0.00011491775512695312
1740956768.1703143,receive,0.00010037422180175781
1740956768.1704886,receive,9.34600830078125e-05
1740956768.1790962,send,0.00027871131896972656
1740956768.1796951,receive,0.09809589385986328
1740956768.2779028,receive,9.226799011230469e-05
1740956768.2780664,receive,7.867813110351562e-05
1740956768.278205,receive,0.00011348724365234375
1740956768.278398,receive,0.00010943412780761719
1740956768.2785664,receive,7.700920104980469e-05
1740956768.278695,receive,7.271766662597656e-05
1740956768.2788177,receive,7.224082946777344e-05
1740956768.2789462,receive,9.202957153320312e-05
1740956768.2791274,receive,0.0001399517059326172
1740956768.2793527,receive,0.00010323524475097656
1740956768.2795289,receive,0.00010657310485839844
1740956768.2797093,receive,8.082389831542969e-05
1740956768.2798502,receive,7.581710815429688e-05
1740956768.2799828,receive,7.128715515136719e-05
1740956768.2800906,receive,6.151199340820312e-05
1740956768.280188,receive,7.796287536621094e-05
1740956768.2803113,receive,5.7697296142578125e-05
1740956768.2804065,receive,7.724761962890625e-05
1740956768.280556,receive,9.083747863769531e-05
1740956768.2807093,receive,9.012222290039062e-05
1740956768.2808626,receive,8.249282836914062e-05
1740956768.2810087,receive,7.534027099609375e-05
1740956768.2811441,receive,7.700920104980469e-05
1740956768.2812967,receive,8.153915405273438e-05
1740956768.2814422,receive,8.678436279296875e-05
1740956768.281589,receive,9.298324584960938e-05
1740956768.2817287,receive,6.508827209472656e-05
1740956768.2818346,receive,6.031990051269531e-05
1740956768.2819397,receive,8.916854858398438e-05
1740956768.28209,receive,8.702278137207031e-05
1740956768.2822518,receive,7.414817810058594e-05
1740956768.2911491,send,0.00016689300537109375
1740956768.2914639,receive,0.08099365234375
1740956768.3728826,receive,0.0001251697540283203
1740956768.3730755,receive,7.987022399902344e-05
1740956768.3732402,receive,8.0108642578125e-05
1740956768.3733938,receive,6.604194641113281e-05
1740956768.3735225,receive,8.058547973632812e-05
1740956768.3736668,receive,8.249282836914062e-05
1740956768.373807,receive,8.082389831542969e-05
1740956768.3741999,receive,0.0001456737518310547
1740956768.374414,receive,0.00012350082397460938
1740956768.3746097,receive,7.510185241699219e-05
1740956768.3747408,receive,7.557868957519531e-05
1740956768.3750465,receive,9.560585021972656e-05
1740956768.3752055,receive,9.083747863769531e-05
1740956768.375358,receive,9.226799011230469e-05
1740956768.3755352,receive,0.00028204917907714844
1740956768.3758838,receive,0.00019979476928710938
1740956768.3761473,receive,0.0001571178436279297
1740956768.3765767,receive,0.00012159347534179688
1740956768.3767612,receive,0.00019431114196777344
1740956768.3769987,receive,5.53131103515625e-05
1740956768.3770921,receive,5.125999450683594e-05
1740956768.3771796,receive,6.508827209472656e-05
1740956768.3772821,receive,6.532669067382812e-05
1740956768.3774014,receive,7.200241088867188e-05
1740956768.3775446,receive,6.270408630371094e-05
1740956768.3776577,receive,0.00037217140197753906
1740956768.3781004,receive,0.000240325927734375
1740956768.3784165,receive,7.700920104980469e-05
1740956768.37855,receive,6.604194641113281e-05
1740956768.3786652,receive,6.842613220214844e-05
1740956768.378777,receive,0.00018644332885742188
1740956768.386841,send,0.00017189979553222656
1740956768.3871894,receive,0.07988476753234863
1740956768.4671574,receive,0.00026226043701171875
1740956768.467513,receive,9.679794311523438e-05
1740956768.4676757,receive,7.271766662597656e-05
1740956768.467809,receive,0.0001811981201171875
1740956768.4683163,receive,0.00010848045349121094
1740956768.468602,receive,9.012222290039062e-05
1740956768.4687505,receive,7.557868957519531e-05
1740956768.4688792,receive,9.250640869140625e-05
1740956768.4690282,receive,7.62939453125e-05
1740956768.469158,receive,9.703636169433594e-05
1740956768.4693189,receive,7.867813110351562e-05
1740956768.4694517,receive,7.605552673339844e-05
1740956768.4695802,receive,7.534027099609375e-05
1740956768.4697094,receive,8.916854858398438e-05
1740956768.4698787,receive,0.0002090930938720703
1740956768.4701543,receive,0.00014019012451171875
1740956768.4703598,receive,0.00011467933654785156
1740956768.4705424,receive,8.344650268554688e-05
1740956768.470683,receive,7.843971252441406e-05
1740956768.4708166,receive,7.963180541992188e-05
1740956768.4709518,receive,7.915496826171875e-05
1740956768.4710867,receive,0.0002646446228027344
1740956768.4714162,receive,8.368492126464844e-05
1740956768.4715505,receive,7.271766662597656e-05
1740956768.4716892,receive,0.00013971328735351562
1740956768.472101,receive,0.00016450881958007812
1740956768.4723387,receive,9.989738464355469e-05
1740956768.4725049,receive,7.939338684082031e-05
1740956768.4726481,receive,7.462501525878906e-05
1740956768.4727864,receive,7.367134094238281e-05
1740956768.472923,receive,0.0001442432403564453
1740956768.4814146,send,0.00025844573974609375
1740956768.4818783,receive,0.0915372371673584
1740956768.5734935,receive,8.797645568847656e-05
1740956768.5736494,receive,6.318092346191406e-05
1740956768.5737529,receive,5.364418029785156e-05
1740956768.5738428,receive,5.364418029785156e-05
1740956768.5739315,receive,7.05718994140625e-05
1740956768.574072,receive,8.869171142578125e-05
1740956768.5742407,receive,6.437301635742188e-05
1740956768.574365,receive,0.0002453327178955078
1740956768.5747209,receive,0.0001380443572998047
1740956768.5749297,receive,9.846687316894531e-05
1740956768.5751224,receive,0.0003871917724609375
1740956768.5755646,receive,6.461143493652344e-05
1740956768.5756664,receive,4.792213439941406e-05
1740956768.5757504,receive,6.890296936035156e-05
1740956768.5758731,receive,7.200241088867188e-05
1740956768.5759954,receive,5.984306335449219e-05
1740956768.5760887,receive,4.410743713378906e-05
1740956768.576163,receive,4.1961669921875e-05
1740956768.5762668,receive,5.936622619628906e-05
1740956768.5763743,receive,5.602836608886719e-05
1740956768.5764687,receive,5.4836273193359375e-05
1740956768.5765824,receive,6.842613220214844e-05
1740956768.576685,receive,7.772445678710938e-05
1740956768.5768044,receive,4.863739013671875e-05
1740956768.5768843,receive,4.482269287109375e-05
1740956768.5769725,receive,8.106231689453125e-05
1740956768.5771012,receive,6.103515625e-05
1740956768.5772085,receive,6.842613220214844e-05
1740956768.5773256,receive,5.1021575927734375e-05
1740956768.5774195,receive,4.935264587402344e-05
1740956768.5775104,receive,6.508827209472656e-05
1740956768.5845757,send,0.0002658367156982422
1740956768.5850859,receive,0.09086084365844727
1740956768.6760225,receive,6.29425048828125e-05
1740956768.6761305,receive,5.269050598144531e-05
1740956768.6762202,receive,7.557868957519531e-05
1740956768.676341,receive,5.888938903808594e-05
1740956768.676455,receive,8.153915405273438e-05
1740956768.6765997,receive,7.772445678710938e-05
1740956768.6767366,receive,7.653236389160156e-05
1740956768.6768703,receive,8.296966552734375e-05
1740956768.6770144,receive,9.012222290039062e-05
1740956768.6771677,receive,0.00011515617370605469
1740956768.6773398,receive,8.797645568847656e-05
1740956768.6774876,receive,9.775161743164062e-05
1740956768.6776583,receive,9.918212890625e-05
1740956768.6778247,receive,9.703636169433594e-05
1740956768.6779935,receive,0.00028324127197265625
1740956768.6783373,receive,9.1552734375e-05
1740956768.6784973,receive,9.083747863769531e-05
1740956768.6786597,receive,0.00012373924255371094
1740956768.6790748,receive,0.00011038780212402344
1740956768.679393,receive,0.0001380443572998047
1740956768.6796203,receive,0.00010943412780761719
1740956768.6797976,receive,9.036064147949219e-05
1740956768.6799412,receive,9.512901306152344e-05
1740956768.6800883,receive,6.079673767089844e-05
1740956768.6801953,receive,8.225440979003906e-05
1740956768.6803343,receive,6.723403930664062e-05
1740956768.6804516,receive,5.888938903808594e-05
1740956768.680546,receive,4.792213439941406e-05
1740956768.680626,receive,6.461143493652344e-05
1740956768.68074,receive,7.748603820800781e-05
1740956768.6808655,receive,7.557868957519531e-05
1740956768.6891248,send,0.00017762184143066406
1740956768.6895075,receive,0.08548212051391602
1740956768.7750485,receive,5.7220458984375e-05
1740956768.7751544,receive,6.699562072753906e-05
1740956768.7752795,receive,4.673004150390625e-05
1740956768.7753553,receive,4.029273986816406e-05
1740956768.7754283,receive,6.103515625e-05
1740956768.7755375,receive,5.030632019042969e-05
1740956768.775619,receive,4.172325134277344e-05
1740956768.7756886,receive,3.933906555175781e-05
1740956768.7757561,receive,3.910064697265625e-05
1740956768.7758405,receive,6.198883056640625e-05
1740956768.7759523,receive,6.461143493652344e-05
1740956768.7760653,receive,5.6743621826171875e-05
1740956768.7761667,receive,6.67572021484375e-05
1740956768.776285,receive,6.365776062011719e-05
1740956768.7763932,receive,0.0002067089080810547
1740956768.7766519,receive,7.152557373046875e-05
1740956768.7767775,receive,6.699562072753906e-05
1740956768.7769067,receive,8.249282836914062e-05
1740956768.7770472,receive,6.198883056640625e-05
1740956768.7772014,receive,0.00028061866760253906
1740956768.777538,receive,0.0001811981201171875
1740956768.7777781,receive,6.556510925292969e-05
1740956768.7778928,receive,5.555152893066406e-05
1740956768.7779927,receive,6.222724914550781e-05
1740956768.7781107,receive,6.389617919921875e-05
