timestamp,event,latency
1740955828.5048542,receive,4.4345855712890625e-05
1740955828.5091763,send,3.5762786865234375e-05
1740955828.5096698,send,3.1948089599609375e-05
1740955828.5269413,receive,4.57763671875e-05
1740955828.602414,receive,4.839897155761719e-05
1740955828.6064553,send,4.0531158447265625e-05
1740955828.606745,send,3.2901763916015625e-05
1740955828.6268625,receive,4.673004150390625e-05
1740955828.7023797,receive,4.649162292480469e-05
1740955828.706684,send,4.57763671875e-05
1740955828.7070494,send,3.528594970703125e-05
1740955828.727131,receive,5.698204040527344e-05
1740955828.8157892,receive,4.935264587402344e-05
1740955828.8200483,send,3.361701965332031e-05
1740955828.820335,send,2.5033950805664062e-05
1740955828.8268874,receive,4.38690185546875e-05
1740955828.9040968,receive,4.57763671875e-05
1740955828.9078145,send,3.1948089599609375e-05
1740955828.908124,send,2.8848648071289062e-05
1740955828.9271374,receive,4.6253204345703125e-05
1740955829.0050328,receive,4.649162292480469e-05
1740955829.0090933,send,3.5762786865234375e-05
1740955829.0095305,send,2.7179718017578125e-05
1740955829.027071,receive,4.673004150390625e-05
1740955829.1023073,receive,4.506111145019531e-05
1740955829.106479,send,4.076957702636719e-05
1740955829.106803,send,2.765655517578125e-05
1740955829.1298938,receive,0.00010395050048828125
1740955829.2201288,receive,4.38690185546875e-05
1740955829.2241933,send,4.482269287109375e-05
1740955829.2244797,send,4.029273986816406e-05
1740955829.226886,receive,3.8623809814453125e-05
1740955829.3047714,receive,6.508827209472656e-05
1740955829.309012,send,4.6253204345703125e-05
1740955829.3093998,send,3.2901763916015625e-05
1740955829.3273096,receive,5.0067901611328125e-05
1740955829.40775,receive,4.9591064453125e-05
1740955829.412291,send,4.5299530029296875e-05
1740955829.4127138,send,3.147125244140625e-05
1740955829.4271476,receive,6.198883056640625e-05
1740955829.5068524,receive,5.14984130859375e-05
1740955829.5110562,send,4.7206878662109375e-05
1740955829.5114613,send,3.647804260253906e-05
1740955829.5272171,receive,6.532669067382812e-05
1740955829.6066208,receive,5.173683166503906e-05
1740955829.6110008,send,4.3392181396484375e-05
1740955829.611364,send,3.0994415283203125e-05
1740955829.627286,receive,4.76837158203125e-05
1740955829.7080243,receive,4.863739013671875e-05
1740955829.7123184,send,3.719329833984375e-05
1740955829.7126443,send,2.86102294921875e-05
1740955830.1249633,receive,8.487701416015625e-05
1740955830.165766,receive,5.626678466796875e-05
1740955830.202955,receive,4.2438507080078125e-05
1740955830.20631,send,3.266334533691406e-05
1740955830.2066283,send,2.3126602172851562e-05
1740955830.211439,receive,4.1961669921875e-05
1740955830.281932,receive,3.910064697265625e-05
1740955830.2850566,send,3.337860107421875e-05
1740955830.2853057,send,2.1696090698242188e-05
1740955830.3823142,receive,4.1961669921875e-05
1740955830.3860233,send,3.528594970703125e-05
1740955830.3863187,send,2.3126602172851562e-05
1740955830.411555,receive,4.1961669921875e-05
1740955830.4794796,receive,4.076957702636719e-05
1740955830.483054,send,3.0279159545898438e-05
1740955830.483334,send,2.288818359375e-05
1740955830.6165175,receive,9.107589721679688e-05
1740955830.657717,receive,4.553794860839844e-05
1740955830.6944892,receive,4.029273986816406e-05
1740955830.6978471,send,3.2901763916015625e-05
1740955830.6980922,send,2.6226043701171875e-05
1740955830.7130818,receive,4.4345855712890625e-05
1740955830.7791965,receive,4.6253204345703125e-05
1740955830.7821963,send,3.504753112792969e-05
1740955830.7824645,send,2.1457672119140625e-05
1740955830.8857365,receive,4.4345855712890625e-05
1740955830.889511,send,4.5299530029296875e-05
1740955830.8898027,send,2.2649765014648438e-05
1740955830.9132462,receive,4.8160552978515625e-05
1740955830.9773192,receive,4.267692565917969e-05
1740955830.9806156,send,2.956390380859375e-05
1740955830.980862,send,2.2649765014648438e-05
1740955831.0134602,receive,5.3882598876953125e-05
1740955831.0863187,receive,4.076957702636719e-05
1740955831.0899115,send,3.0517578125e-05
1740955831.090184,send,3.743171691894531e-05
1740955831.113245,receive,4.291534423828125e-05
1740955831.184038,receive,5.125999450683594e-05
1740955831.1875362,send,3.147125244140625e-05
1740955831.1877666,send,2.2649765014648438e-05
1740955831.2133563,receive,4.220008850097656e-05
1740955831.8242662,receive,6.437301635742188e-05
1740955831.826379,receive,4.57763671875e-05
1740955831.8574216,receive,3.790855407714844e-05
1740955831.8602197,send,4.673004150390625e-05
1740955831.8604832,send,1.9550323486328125e-05
1740955831.8627095,send,2.4080276489257812e-05
1740955831.8629801,send,2.09808349609375e-05
1740955831.8716433,receive,4.410743713378906e-05
1740955831.8862703,receive,3.933906555175781e-05
1740955831.9393454,receive,3.814697265625e-05
1740955831.9426837,send,2.6941299438476562e-05
1740955831.9429662,send,2.2172927856445312e-05
1740955832.0416477,receive,4.1484832763671875e-05
1740955832.0451803,send,3.3855438232421875e-05
1740955832.0454636,send,2.1696090698242188e-05
1740955832.0717368,receive,4.57763671875e-05
1740955832.1435285,receive,4.124641418457031e-05
1740955832.1472092,send,3.814697265625e-05
1740955832.1474938,send,2.4080276489257812e-05
1740955832.1717732,receive,4.1961669921875e-05
1740955832.24607,receive,4.172325134277344e-05
1740955832.2496243,send,3.24249267578125e-05
1740955832.2499137,send,2.2411346435546875e-05
1740955832.271672,receive,4.00543212890625e-05
1740955832.3410313,receive,3.9577484130859375e-05
1740955832.344322,send,2.765655517578125e-05
1740955832.3445477,send,2.4318695068359375e-05
1740955832.37159,receive,4.100799560546875e-05
1740955832.4408069,receive,4.076957702636719e-05
1740955832.4438777,send,2.6464462280273438e-05
1740955832.4440732,send,2.0265579223632812e-05
1740955832.4716353,receive,4.220008850097656e-05
1740955832.5447283,receive,4.57763671875e-05
1740955832.5487142,send,3.4332275390625e-05
1740955832.548994,send,3.695487976074219e-05
1740955832.571639,receive,4.172325134277344e-05
1740955832.6508229,receive,4.1961669921875e-05
1740955832.6544533,send,2.8848648071289062e-05
1740955832.6547225,send,2.6941299438476562e-05
1740955832.671629,receive,3.981590270996094e-05
1740955832.7470562,receive,4.38690185546875e-05
1740955832.7505422,send,3.0517578125e-05
1740955832.7508326,send,2.288818359375e-05
1740955832.7718506,receive,4.267692565917969e-05
1740955832.844249,receive,4.220008850097656e-05
1740955832.8477588,send,3.123283386230469e-05
1740955832.848021,send,2.5033950805664062e-05
1740955832.8719466,receive,4.38690185546875e-05
1740955832.947589,receive,4.315376281738281e-05
1740955832.951411,send,3.314018249511719e-05
1740955832.9517202,send,2.384185791015625e-05
1740955832.9719427,receive,4.506111145019531e-05
1740955833.0438037,receive,4.458427429199219e-05
1740955833.0476782,send,3.314018249511719e-05
1740955833.0479324,send,2.384185791015625e-05
1740955833.0719123,receive,4.649162292480469e-05
1740955833.1412983,receive,4.601478576660156e-05
1740955833.1450148,send,4.124641418457031e-05
1740955833.1453173,send,2.5033950805664062e-05
1740955833.1719499,receive,6.628036499023438e-05
1740955833.2421453,receive,4.291534423828125e-05
1740955833.2460465,send,3.600120544433594e-05
1740955833.2463644,send,3.0994415283203125e-05
1740955833.2720058,receive,6.389617919921875e-05
1740955833.3504796,receive,4.5299530029296875e-05
1740955833.3545794,send,3.528594970703125e-05
1740955833.354862,send,3.24249267578125e-05
1740955833.3718846,receive,5.412101745605469e-05
1740955833.4504457,receive,4.649162292480469e-05
1740955833.454342,send,3.62396240234375e-05
1740955833.4546254,send,2.5510787963867188e-05
1740955833.4722602,receive,5.9604644775390625e-05
1740955833.5493047,receive,4.673004150390625e-05
1740955833.5534863,send,3.647804260253906e-05
1740955833.553747,send,3.62396240234375e-05
1740955833.5721035,receive,6.365776062011719e-05
1740955833.6511464,receive,5.936622619628906e-05
1740955833.6554346,send,4.744529724121094e-05
1740955833.655754,send,2.8133392333984375e-05
1740955833.6719575,receive,4.839897155761719e-05
1740955833.751345,receive,6.222724914550781e-05
1740955833.7555432,send,3.790855407714844e-05
1740955833.7558517,send,3.409385681152344e-05
1740955833.7722726,receive,4.839897155761719e-05
1740955833.8528447,receive,4.6253204345703125e-05
1740955833.8570433,send,3.814697265625e-05
1740955833.8573885,send,2.7179718017578125e-05
1740955833.8721719,receive,7.390975952148438e-05
1740955833.9504757,receive,4.696846008300781e-05
1740955833.9543808,send,3.790855407714844e-05
1740955833.9547207,send,3.504753112792969e-05
1740955833.972031,receive,4.792213439941406e-05
1740955834.0632071,receive,5.245208740234375e-05
1740955834.0673282,send,3.504753112792969e-05
1740955834.0676515,send,2.6941299438476562e-05
1740955834.0719602,receive,4.172325134277344e-05
1740955834.1540554,receive,4.8160552978515625e-05
1740955834.158299,send,3.552436828613281e-05
1740955834.1587336,send,3.0517578125e-05
1740955834.1721184,receive,5.626678466796875e-05
1740955834.252631,receive,4.887580871582031e-05
1740955834.258822,send,4.172325134277344e-05
1740955834.2591538,send,3.504753112792969e-05
1740955834.2720704,receive,4.863739013671875e-05
1740955834.3544247,receive,4.76837158203125e-05
1740955834.3589406,send,3.647804260253906e-05
1740955834.3592494,send,2.9325485229492188e-05
1740955834.3720386,receive,4.792213439941406e-05
1740955834.4546583,receive,4.792213439941406e-05
1740955834.4594314,send,3.886222839355469e-05
1740955834.4597392,send,3.361701965332031e-05
1740955834.4720478,receive,4.553794860839844e-05
1740955834.556456,receive,4.982948303222656e-05
1740955834.5606687,send,3.814697265625e-05
1740955834.5609965,send,2.9325485229492188e-05
1740955834.5724545,receive,7.82012939453125e-05
1740955834.6596751,receive,6.67572021484375e-05
1740955834.6661909,send,7.295608520507812e-05
1740955834.6666682,send,5.507469177246094e-05
1740955834.6724005,receive,5.650520324707031e-05
1740955834.8254833,receive,6.985664367675781e-05
1740955834.827472,receive,9.512901306152344e-05
1740955834.929098,receive,8.273124694824219e-05
1740955835.040287,receive,8.320808410644531e-05
1740955835.163672,receive,7.867813110351562e-05
1740955835.1722553,send,7.62939453125e-05
1740955835.2960725,send,0.00010371208190917969
1740955835.2970498,send,9.393692016601562e-05
1740955835.297795,receive,9.274482727050781e-05
1740955835.3999953,send,7.43865966796875e-05
1740955835.400302,send,4.267692565917969e-05
1740955835.4008222,receive,4.506111145019531e-05
1740955835.4038587,send,7.987022399902344e-05
1740955835.4040651,send,3.5762786865234375e-05
1740955835.404745,receive,4.673004150390625e-05
1740955835.5120678,send,6.437301635742188e-05
1740955835.5127094,receive,4.744529724121094e-05
1740955835.5999267,send,6.461143493652344e-05
1740955835.6004279,receive,4.5299530029296875e-05
1740955835.6027844,send,5.53131103515625e-05
1740955835.6032934,send,4.76837158203125e-05
1740955835.6036527,receive,4.3392181396484375e-05
1740955835.6051106,send,4.3392181396484375e-05
1740955835.605715,receive,4.4345855712890625e-05
1740955835.6956298,receive,6.532669067382812e-05
1740955835.6975343,send,4.8160552978515625e-05
1740955835.6978157,receive,4.1961669921875e-05
1740955835.6986425,send,4.291534423828125e-05
1740955835.792214,send,7.867813110351562e-05
1740955835.7927778,receive,5.2928924560546875e-05
1740955835.7941346,send,5.4836273193359375e-05
1740955835.7956505,receive,7.033348083496094e-05
1740955835.8004398,receive,6.866455078125e-05
1740955835.8011715,send,7.534027099609375e-05
1740955835.8691356,receive,7.367134094238281e-05
1740955835.8704154,send,5.1975250244140625e-05
1740955835.8765721,receive,6.914138793945312e-05
1740955835.8771398,send,4.7206878662109375e-05
1740955835.9463875,receive,8.225440979003906e-05
1740955835.9477975,send,7.605552673339844e-05
1740955835.949557,receive,6.604194641113281e-05
1740955835.9544525,receive,9.632110595703125e-05
1740955836.0187478,send,6.127357482910156e-05
1740955836.0193958,receive,4.482269287109375e-05
1740955836.0243447,send,5.412101745605469e-05
1740955836.0248976,receive,4.363059997558594e-05
1740955836.0254948,send,4.1961669921875e-05
1740955836.0263758,send,4.1484832763671875e-05
1740955836.0318289,send,5.412101745605469e-05
1740955836.032289,send,4.124641418457031e-05
1740955836.1157205,receive,6.341934204101562e-05
1740955836.117335,receive,5.555152893066406e-05
1740955836.1186564,receive,5.8650970458984375e-05
1740955836.1202493,receive,5.507469177246094e-05
1740955836.1263444,send,6.890296936035156e-05
1740955836.1271765,send,7.081031799316406e-05
1740955836.2006013,receive,6.198883056640625e-05
1740955836.2034624,receive,5.459785461425781e-05
1740955836.207596,send,4.935264587402344e-05
1740955836.2081113,send,4.482269287109375e-05
1740955836.2913625,receive,6.127357482910156e-05
1740955836.2976608,send,5.078315734863281e-05
1740955836.2981305,send,4.0531158447265625e-05
1740955836.3027973,receive,5.4836273193359375e-05
1740955836.3867157,receive,6.0558319091796875e-05
1740955836.3928342,send,4.6253204345703125e-05
1740955836.3932498,send,3.790855407714844e-05
1740955836.4028409,receive,5.3882598876953125e-05
1740955836.488889,receive,5.745887756347656e-05
1740955836.4940853,send,4.363059997558594e-05
1740955836.4944909,send,3.814697265625e-05
1740955836.5026803,receive,5.4836273193359375e-05
1740955836.5849915,receive,5.602836608886719e-05
1740955836.5900903,send,4.315376281738281e-05
1740955836.5904748,send,4.601478576660156e-05
1740955836.6026843,receive,5.555152893066406e-05
1740955836.6838894,receive,5.316734313964844e-05
1740955836.689463,send,6.151199340820312e-05
1740955836.6898506,send,4.1961669921875e-05
1740955836.7028282,receive,5.7697296142578125e-05
1740955836.8162086,receive,6.4849853515625e-05
1740955836.8175502,receive,4.220008850097656e-05
1740955836.82167,send,4.744529724121094e-05
1740955836.8220716,send,3.170967102050781e-05
1740955836.8945405,receive,6.937980651855469e-05
1740955836.9003463,send,5.316734313964844e-05
1740955836.9007468,send,3.6716461181640625e-05
1740955836.9029007,receive,5.078315734863281e-05
1740955837.0046065,receive,6.318092346191406e-05
1740955837.0064564,receive,6.127357482910156e-05
1740955837.011259,send,5.507469177246094e-05
1740955837.0116866,send,3.814697265625e-05
1740955837.0855951,receive,5.435943603515625e-05
1740955837.0902736,send,4.172325134277344e-05
1740955837.090906,send,4.124641418457031e-05
1740955837.1032193,receive,0.00010919570922851562
1740955837.1972935,receive,5.5789947509765625e-05
1740955837.2021518,send,6.318092346191406e-05
1740955837.2028685,receive,3.814697265625e-05
1740955837.2031431,send,3.075599670410156e-05
1740955837.2895727,receive,5.364418029785156e-05
1740955837.2946267,send,4.363059997558594e-05
1740955837.295006,send,3.1948089599609375e-05
1740955837.3029006,receive,6.4849853515625e-05
1740955837.3870232,receive,5.340576171875e-05
1740955837.3916466,send,4.38690185546875e-05
1740955837.391989,send,3.0994415283203125e-05
1740955837.4027097,receive,5.245208740234375e-05
1740955837.4878213,receive,5.3882598876953125e-05
1740955837.492441,send,4.100799560546875e-05
1740955837.4929585,send,3.5762786865234375e-05
1740955837.5026932,receive,5.435943603515625e-05
1740955837.5854125,receive,4.9591064453125e-05
1740955837.5897014,send,3.9577484130859375e-05
1740955837.590034,send,3.0517578125e-05
1740955837.602648,receive,6.270408630371094e-05
1740955837.6835961,receive,5.14984130859375e-05
1740955837.6881368,send,3.814697265625e-05
1740955837.6885366,send,4.482269287109375e-05
1740955837.7025728,receive,4.839897155761719e-05
1740955837.7849224,receive,4.57763671875e-05
1740955837.7895243,send,3.6716461181640625e-05
1740955837.7898743,send,2.956390380859375e-05
1740955837.802565,receive,5.054473876953125e-05
1740955837.8818777,receive,4.863739013671875e-05
1740955837.8863053,send,4.1961669921875e-05
1740955837.8868787,send,4.673004150390625e-05
1740955837.9026227,receive,4.9591064453125e-05
1740955837.984784,receive,4.863739013671875e-05
1740955837.9891822,send,5.125999450683594e-05
1740955837.9895673,send,2.9325485229492188e-05
1740955838.00265,receive,4.887580871582031e-05
1740955838.0763967,receive,5.7220458984375e-05
1740955838.081203,send,4.792213439941406e-05
1740955838.0815706,send,3.0994415283203125e-05
1740955838.10269,receive,5.340576171875e-05
1740955838.1873918,receive,4.9591064453125e-05
1740955838.1915524,send,3.4332275390625e-05
1740955838.1918385,send,3.647804260253906e-05
1740955838.2025454,receive,4.57763671875e-05
1740955838.283438,receive,5.030632019042969e-05
1740955838.2876413,send,4.220008850097656e-05
1740955838.2879663,send,3.7670135498046875e-05
1740955838.302628,receive,4.9114227294921875e-05
1740955838.3847013,receive,4.9114227294921875e-05
1740955838.3892167,send,4.9591064453125e-05
1740955838.389572,send,2.8848648071289062e-05
1740955838.4026413,receive,4.673004150390625e-05
1740955838.4837818,receive,4.863739013671875e-05
1740955838.4880366,send,3.719329833984375e-05
1740955838.4883814,send,2.7894973754882812e-05
1740955838.5027559,receive,4.601478576660156e-05
1740955838.5839357,receive,4.9591064453125e-05
1740955838.5880892,send,3.790855407714844e-05
1740955838.5884216,send,2.9087066650390625e-05
1740955838.6027315,receive,4.744529724121094e-05
1740955838.6839516,receive,4.887580871582031e-05
1740955838.68816,send,3.62396240234375e-05
1740955838.688519,send,2.86102294921875e-05
1740955838.7027774,receive,4.792213439941406e-05
1740955838.785264,receive,4.839897155761719e-05
1740955838.7895901,send,3.743171691894531e-05
1740955838.7898817,send,2.86102294921875e-05
1740955838.8026366,receive,4.7206878662109375e-05
1740955838.8824604,receive,4.982948303222656e-05
1740955838.88648,send,3.838539123535156e-05
1740955838.8867698,send,2.8371810913085938e-05
1740955838.9028158,receive,4.839897155761719e-05
1740955838.985176,receive,5.7220458984375e-05
1740955838.989787,send,4.458427429199219e-05
1740955838.9901283,send,3.170967102050781e-05
1740955839.0027068,receive,4.673004150390625e-05
1740955839.0848372,receive,4.76837158203125e-05
1740955839.0890598,send,5.507469177246094e-05
1740955839.0894718,send,3.814697265625e-05
1740955839.1026828,receive,4.839897155761719e-05
1740955839.1835458,receive,4.863739013671875e-05
1740955839.1876855,send,3.6716461181640625e-05
1740955839.1880097,send,3.4332275390625e-05
1740955839.202731,receive,4.673004150390625e-05
1740955839.2849355,receive,5.221366882324219e-05
1740955839.2894194,send,4.6253204345703125e-05
1740955839.2897713,send,4.1484832763671875e-05
1740955839.3027256,receive,4.5299530029296875e-05
1740955839.3863976,receive,5.1021575927734375e-05
1740955839.3910644,send,4.482269287109375e-05
1740955839.391435,send,3.0040740966796875e-05
1740955839.402992,receive,5.078315734863281e-05
1740955839.4898913,receive,5.1021575927734375e-05
1740955839.4944246,send,4.291534423828125e-05
1740955839.4948163,send,4.315376281738281e-05
1740955839.5032015,receive,6.580352783203125e-05
1740955839.5905273,receive,5.245208740234375e-05
1740955839.5949516,send,4.601478576660156e-05
1740955839.5953023,send,3.170967102050781e-05
1740955839.6029067,receive,6.413459777832031e-05
1740955839.700993,receive,6.866455078125e-05
1740955839.7031853,receive,6.365776062011719e-05
1740955839.7085261,send,7.486343383789062e-05
1740955839.709087,send,4.410743713378906e-05
1740955839.7965345,receive,5.984306335449219e-05
1740955839.8028157,send,7.390975952148438e-05
1740955839.803664,receive,4.220008850097656e-05
1740955839.803998,send,4.172325134277344e-05
1740955839.8959954,receive,5.7697296142578125e-05
1740955839.9008753,send,4.863739013671875e-05
1740955839.9013538,send,4.5299530029296875e-05
1740955839.903104,receive,5.412101745605469e-05
1740955839.9872696,receive,5.340576171875e-05
1740955839.9920464,send,5.245208740234375e-05
1740955839.9924955,send,4.458427429199219e-05
1740955840.0031655,receive,5.650520324707031e-05
1740955840.0900598,receive,5.1975250244140625e-05
1740955840.0944273,send,5.984306335449219e-05
1740955840.0948048,send,3.361701965332031e-05
1740955840.1030774,receive,5.8650970458984375e-05
1740955840.188318,receive,5.4836273193359375e-05
1740955840.1930602,send,4.3392181396484375e-05
1740955840.1934595,send,3.457069396972656e-05
1740955840.2031612,receive,5.2928924560546875e-05
1740955840.2901876,receive,6.508827209472656e-05
1740955840.2949474,send,4.1961669921875e-05
1740955840.2952833,send,3.790855407714844e-05
1740955840.3030524,receive,5.4836273193359375e-05
1740955840.3894567,receive,5.340576171875e-05
1740955840.3946462,send,5.030632019042969e-05
1740955840.3950083,send,3.504753112792969e-05
1740955840.403487,receive,5.221366882324219e-05
1740955840.4910574,receive,5.340576171875e-05
1740955840.4964557,send,5.245208740234375e-05
1740955840.4968455,send,3.981590270996094e-05
1740955840.5032585,receive,7.271766662597656e-05
1740955840.5876353,receive,8.320808410644531e-05
1740955840.5921204,send,4.2438507080078125e-05
1740955840.592515,send,3.314018249511719e-05
1740955840.6030924,receive,5.221366882324219e-05
1740955840.6862395,receive,5.4836273193359375e-05
1740955840.6906135,send,3.886222839355469e-05
1740955840.6909473,send,3.8623809814453125e-05
1740955840.703019,receive,5.1021575927734375e-05
1740955840.788342,receive,5.245208740234375e-05
1740955840.7932093,send,4.792213439941406e-05
1740955840.7935662,send,3.170967102050781e-05
1740955840.8029742,receive,4.744529724121094e-05
1740955840.888577,receive,5.364418029785156e-05
1740955840.8931272,send,4.1484832763671875e-05
1740955840.8934798,send,4.267692565917969e-05
1740955840.9031863,receive,6.103515625e-05
1740955840.9866982,receive,5.078315734863281e-05
1740955840.9911635,send,4.00543212890625e-05
1740955840.9915302,send,2.9802322387695312e-05
1740955841.00336,receive,5.0067901611328125e-05
1740955841.0848906,receive,5.054473876953125e-05
1740955841.0891373,send,4.0531158447265625e-05
1740955841.089507,send,2.9802322387695312e-05
1740955841.102978,receive,6.866455078125e-05
1740955841.1861784,receive,5.841255187988281e-05
1740955841.1907465,send,4.267692565917969e-05
1740955841.1910677,send,2.8848648071289062e-05
1740955841.203068,receive,6.4849853515625e-05
1740955841.292847,receive,5.698204040527344e-05
1740955841.2975662,send,4.696846008300781e-05
1740955841.2979364,send,2.8848648071289062e-05
1740955841.3030367,receive,4.935264587402344e-05
1740955841.3862436,receive,5.054473876953125e-05
1740955841.3906538,send,4.029273986816406e-05
1740955841.39101,send,3.0040740966796875e-05
1740955841.4032025,receive,6.103515625e-05
1740955841.4965508,receive,5.340576171875e-05
1740955841.501622,send,5.412101745605469e-05
1740955841.5020664,send,4.363059997558594e-05
1740955841.5033045,receive,4.3392181396484375e-05
1740955841.588656,receive,5.078315734863281e-05
1740955841.59381,send,7.414817810058594e-05
1740955841.5942433,send,3.266334533691406e-05
1740955841.6032484,receive,5.054473876953125e-05
1740955841.6907806,receive,5.078315734863281e-05
1740955841.6951137,send,4.1961669921875e-05
1740955841.6954682,send,3.361701965332031e-05
1740955841.7031934,receive,7.557868957519531e-05
1740955841.7863271,receive,5.1975250244140625e-05
1740955841.7907922,send,4.1961669921875e-05
1740955841.7911232,send,2.9802322387695312e-05
1740955841.8031423,receive,5.2928924560546875e-05
1740955841.8859673,receive,6.103515625e-05
1740955841.8905768,send,4.363059997558594e-05
1740955841.890948,send,3.218650817871094e-05
